"name","is_subjective","text"
8871,1,"take care of my cat offers a refreshingly different slice of asian cinema . "
8872,0,"suddenly a hand can do something no hand has done before and lips something no lips have ever done . "
8873,1,"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more . "
8875,1," . . . an hour-and-a-half of inoffensive , unmemorable filler . "
8876,1,"the film has too many spots where it's on slippery footing , but is acceptable entertainment for the entire family and one that's especially fit for the kiddies . "
8879,0,"this is a documentary about a woman from ghana who is reunited with her father after many years . "
8880,1,"wonder of wonders -- a teen movie with a humanistic message . "
8881,0,"rudy yellowshirt is an investigator with the police department and witnesses firsthand the painful legacy of indian existence . "
8882,1,"it's a rosy coming-of-age romp that refuses to see the horror even in the severed heads from the guillotine . "
8883,1,"dawdles and drags when it should pop ; it doesn't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding . "
8884,0,"celebrities are talking about him on mtv and girls are fighting over him on jerry springer . "
8885,0,"new arrival alden pyle ( brendan fraser ) , an idealistic american aid worker , befriends london times correspondent thomas fowler ( michael caine ) . "
8886,0,"this is the story of nat banks , an 8th generation virginian gentleman farmer living in the past , who loses his family farm , greenwood , to a pair of land speculators from washington , d . c . "
8887,0,"stiles takes red green and the other lodge members to court , forcing them to come up with $10 , 000 in damages in ten days - or else lose their beloved possum lodge . "
8888,1,"the script , like the character danny , is complex and needs your attention . . . "
8889,1,"there's not enough here to justify the almost two hours . "
8890,0,"a once-in-a-lifetime chance to experience the free-thinking lifestyle of the '70s . "
8891,1,"there's a great deal of corny dialogue and preposterous moments . and yet , it still works . "
8892,1,"a film that clearly means to preach exclusively to the converted . "
8896,1,"[w]hile long on amiable monkeys and worthy environmentalism , jane goodall's wild chimpanzees is short on the thrills the oversize medium demands . "
8897,1,"there's a fine chemistry of contrasts between lau's exuberance and the quiet , slow-burning intensity takashi sorimachi brings to his role . "
8898,1,"a splendid entertainment , young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience . "
8899,0,"when raj arrives in india , he is struck by tina's beauty but equally as struck to pooja's personality . "
8900,1,"winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars . "
8901,1,"the imax screen enhances the personal touch of manual animation . "
8903,1,"the feature-length stretch . . . strains the show's concept . "
8904,0,"when a young man agrees to housesit for his boss , he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on - his boss's daughter . "
8906,1,"there's much tongue in cheek in the film and there's no doubt the filmmaker is having fun with it all . "
8907,1,"debrauwer handles the story with such feeling and understanding that you quickly come to , not just like , but love these characters . "
8908,0,"after realizing what had happened and unsure what else to do he began capturing the events unfolding around him . "
8909,1,"strangely comes off as a kingdom more mild than wild . "
8910,1,"a work of the utmost subtlety and perception , it marks the outstanding feature debut of writer-director eric byler , who understands the power of the implicit and the virtues of simplicity and economy . "
8911,1,"when the precise nature of matthew's predicament finally comes into sharp focus , the revelation fails to justify the build-up . "
8913,0,"the story revolves around a dying father and his son , who is trying to learn more about his dad by piecing together the stories he has gathered over the years . "
8915,0,"soon , disease spread , robbing people's abilities to speak ; the endless rain killing all other forms of communication with its acidic torrent . "
8916,0,"he becomes the man he always should have ( and could have ) been . "
8917,1,"a sexy , surprising romance . . . idemoto and kim make a gorgeous pair . . . their scenes brim with sexual possibility and emotional danger . "
8918,0,"grueling days of blue-collar construction work fund their nocturnal pursuit of becoming full-time musicians . "
8920,0,"the eccentric stories of a free spirited couple , the husband's brother , a basket ball game , a bookie named dutch , two sinister , corrupt twins conniving over a faberge' egg for their wife's anniversary , a business is business hit-man , and an ex-con that has nothing to do with this story . "
8921,0,"long before the first exorcist , we are taken to the birth of the demon pazuzu , and follow him through his life , eventually bringing us to the middle east where he waits for a victim to use as a vehcile to destroy the world with . "
8923,1,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . "
8924,0,"with those classes under her belt , she then takes over her aunt's travel agency ( again making her father think it's his idea ) . "
8925,1,"the only excitement comes when the credits finally roll and you get to leave the theater . "
8926,0,"her short visit awakens a romance that cannot go outside the island . "
8927,0,"someone killed legendary porn king fat guy , and detectives moose &#38 ; squirrel must go deep undercover ( literally ) to find the murderer with the help of their "" special "" homicide unit . "
8928,0,"william hundert , a retired "" old-school "" classics teacher is passionate about his subject . "
8929,1,"an entertaining , surprisingly well-written and often rowdily amusing picture . "
8932,0,"gus sits on the sofa and talks about being the world's oldest pothead , who started smoking in 1936 . "
8933,0,"a ruined , jeckyll and hyde man he may be , but a ruined man may prove to be a heroic one when a villain emerges , and close . . . "
8934,1,"a well-made but emotionally scattered film whose hero gives his heart only to the dog . "
8935,1,"in this film , aussie david caesar channels the not-quite-dead career of guy ritchie . "
8937,1,"swims in mediocrity , sticking its head up for a breath of fresh air now and then . "
8938,0,"emma agrees to bret's plan and the thefts are go smoothly , resulting in enough money for the lovers to go away , but emma wants more . "
8939,1,"you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both . "
8940,0,"biker cary ford is framed by and old rival and biker gang leader for the murder of another gang member who happens to be the brother of trey ( ice cube ) , leader of the most feared biker gang in the country . "
8941,0,"the gang breaks their leader out of jail , killing the policemen in the process . "
8942,1,"from the trembling fury of gheorgiu's tosca to the penetrating stare of raimondi's scarpia , this tosca blazes with passion . at its best , it's sublime . "
8943,0,"realizing that in this love-induced haze , he's been tricked into turning his life upside-down , ted breaks it off with heather to again pursue his destiny as "" bachelorman . "" "
8944,1,"…an adorably whimsical comedy that deserves more than a passing twinkle . "
8946,1,"parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone . . . that ultimately dulls the human tragedy at the story's core . "
8948,0,"but billy still has memories of a wife who cheated on him . "
8949,0,"some will fall in love , one will change his life , another will be out for whatever and whomever she can get . "
8951,1,"the ending doesn't work . . . but most of the movie works so well i'm almost recommending it , anyway -- maybe not to everybody , but certainly to people with a curiosity about how a movie can go very right , and then step wrong . "
8952,0,"there he encounters dawn's family who tie him down and put him on trail for the murder of the girl years before . "
8953,0,"james clayton ( farrell ) might not have the attitude of a typical recruit , but he is one of the smartest graduating seniors in the country - and he's just the person that walter burke ( pacino ) wants in the agency . "
8954,0,"max finally decides to help the fbi by describing his constant dreams about the kidnapping . "
8955,0,"calvin and his friends , who all live an in orphanage , find old shoes with the faded letters mj connected to a powerline . "
8956,0,"a virus has escaped in a secret facility called "" the hive , "" turning the staff into hungry zombies and releasing the mutated lab "" animals "" that they were studying . "
8957,1,"undercover brother doesn't go far enough . it's just a silly black genre spoof . "
8958,1,"will you go ape over this movie ? well , it probably won't have you swinging from the trees hooting it's praises , but it's definitely worth taking a look . "
8961,1,"hey , happy ! is great for stoners , queens , ravers and , yes , parties . "
8962,0,"with her birthday fast approaching , she must decide whether or not to keep the promise she made to herself over a decade earlier : quit the music business at 40 if she hasn't made it by then . "
8963,1,"based on a david leavitt story , the film shares that writer's usual blend of observant cleverness , too-facile coincidence and slightly noxious preciousness . "
8964,0,"when he does this , he finds out that freddy is killing th kids of crystal lake in they're dreams ! "
8965,1,"aaliyah rarely dampens her diva persona enough to spark genuine chemistry with townsend . when she speaks , her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music . "
8967,1,"humorless , self-conscious art drivel , made without a glimmer of intelligence or invention . "
8968,0,"the remaining friends must now rescue the captives , while desperately trying to avoid the long arm of the law . "
8969,1,"the characters seem one-dimensional , and the film is superficial and will probably be of interest primarily to its target audience . "
8971,0,"the soviet union has collapsed and armenia is on the verge of her independence . "
8972,0,"one sunday , while all the town , including his wife and son , are piously praying mass , a miracle occurs . "
8973,0,"angry and confused teen runaways come and go at the shelter , as steve learns he is not alone in his predicament and that the streets offer a harsh reality . "
8976,1,"even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm . "
8977,1,"well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery . "
8981,1,"there's no denying how nice it is to see veteran actors bob hoskins , michael caine and helen mirren interacting with each other on screen . "
8982,0,"only one person can eventually solve the crisis : stefan balsiger himself . "
8983,0,"his intelligence and unconventional attitude attract the attention of veteran walter burke ( al pacino ) who squires him through the agency's difficult training courses and helps him to quickly rise through the ranks . "
8984,0,"in cinemania , hollywood's biggest fans become the true stars . "
8985,1,"[nesbitt's is] one of those performances that simply 'is . '"
8986,0,"the only life he's known is as a gigolo , working for his mother , but he wants to leave that behind . "
8987,0,"they live in a poor village in the soviet union , fantisizing about a better life . "
8988,0,"a young couple moves into a neighborhood obsessed with the frightening silent movie history that took place 80 years before . "
8989,1,"as with too many studio pics , plot mechanics get in the way of what should be the lighter-than-air adventure . "
8990,0,"a final moment of panic ensues on the street as individuals rush to save themselves . "
8991,0,"schmitz takes off for new orleans with stephens , promising him a chance to meet his teen idol , all the while taking film of stephens' cross-country exploits and pawning them off as footage of the real deal . "
8993,1,"functions as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing . "
8994,1,"isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol's most intense psychological mysteries . "
8995,1,"this extremely unfunny film clocks in at 80 minutes , but feels twice as long . "
8996,0,"keith bennets ( mark thompson ) mother passed away a year ago , and he feels like he has moved on with his life , until one morning his mothers jewellery shows up on keiths bathroom sink . "
8999,0,"matt lee whitlock ( washington ) , respected chief of police in small banyan key , florida , must solve a vicious double homicide before he himself falls under suspicion . "
9001,1,"a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . "
9002,1,"the essential problem in orange county is that , having created an unusually vivid set of characters worthy of its strong cast , the film flounders when it comes to giving them something to do . "
9003,1,"like brosnan's performance , evelyn comes from the heart . "
9004,1," "" the tuxedo "" should have been the vehicle for chan that "" the mask "" was for jim carrey . alas , it's the man that makes the clothes . "
9005,0,"forty-one years after they played their first note on a motown record and three decades since they were all together , the funk brothers reunited back in detroit to play their music and tell their unforgettable story , with the help of archival footage , still photos , narration , interviews , re-creation scenes , 20 motown master tracks , and twelve new live performances of motown classics with the brothers backing up contemporary performers . "
9007,1,"while its careful pace and seemingly opaque story may not satisfy every moviegoer's appetite , the film's final scene is soaringly , transparently moving . "
9010,0,"brings back nick tellis , fired 18-months ago when a stray bullet hits a pregnant woman . "
9012,1,"an inelegant combination of two unrelated shorts that falls far short of the director's previous work in terms of both thematic content and narrative strength . "
9013,0,"this is a film version of the play they wrote based on more than 200 interviews they conducted in laramie . "
9015,1,"the hard-to-predict and absolutely essential chemistry between the down-to-earth bullock and the nonchalant grant proves to be sensational , and everything meshes in this elegant entertainment . "
9017,0,"the main story involves an innocent teenage boy and a conniving teenage girl who meet on a beach one summer in southern brazil . "
9018,0,"his life is a whirl of seedy bars , seedier girlfriends and a wife two towns away . "
9019,0,"lynn runs into yan , the cousin of an old friend who died . "
9020,1,"there's not a comedic moment in this romantic comedy . "
9022,1,"hypnotically dull , relentlessly downbeat , laughably predictable wail pitched to the cadence of a depressed fifteen-year-old's suicidal poetry . "
9023,0,"over months of improv work in the studio , they transform a haunting holocaust legacy into a disturbing theater piece . "
9024,0,"anthony is a successful computer engineer in silicon valley where he seems to have the perfect life : a beautiful home secluded in the hills , stock options worth millions , and a lovely wife , victoria . "
9025,0,"charlie beck is a handsome british charmer , he arrives in a vintage sports car and woos sally until he sweeps her off her feet . "
9026,1,"300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness . "
9027,0,"the search takes the family to strife-torn sri lanka , where amudha comes face-to-face with reality , and reconciles herself to it . "
9028,0,"by the time their power struggle is finally resolved , both bob and the assistant learn that neither one of them is really in charge . "
9029,0,"he spends each night lying awake in torment , waiting and watching as the evil in the darkness grows stronger , feeding off his fear . "
9030,1,"a well paced and satisfying little drama that deserved better than a ‘direct-to-video' release . "
9031,0,"he is at a loss to describe what he may have seen to the police , to ellen's mother , to himself . "
9033,0,"ricki , a "" lesbian assassin "" , is sent to oversee gigli's job and make sure he doesn't screw it up . "
9035,1,"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya . "
9037,1,"filmmakers david weissman and bill weber benefit enormously from the cockettes' camera craziness -- not only did they film performances , but they did the same at home . "
9039,0,"billy is now ready to play the ultimate showman ! "
9040,0,"a young bounty hunter who makes her living tracking sims , finds herself the unlikely ally of a police detective who suspects the cyberlink is being perverted for an insidious and deadly purpose . "
9041,0,"this is the true story of molly craig , a young black australian girl who leads her younger sister and cousin in an escape from an official government camp , set up as part of an official government policy to train them as domestic workers and integrate them into white society . "
9042,1,"the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold . "
9043,0,"the film documents the band responding to the twists and turns of the recording industry , rehearsing for their tour , preparing for their debut concert at the grand ole opry , charting the course for their career with their managers , and living every-day life on the farm where they reside in rural tennessee . "
9044,0,"dildo diaries takes a lighthearted but 'probing' approach to exploring the development of sections of the texas penal code and its effects on the adult sex toy industry . "
9045,0,"it is a look into one of the major social issues of the 21st century , inmigration . "
9046,0,"months on , marie finds herself alone , life having taken a dramatic turn . "
9047,1,"she's not yet an actress , not quite a singer . . . "
9048,1,"laggard drama wending its way to an uninspired philosophical epiphany . "
9049,0,"on returning to england , george heads north where he's heard the land is good and the population sparse and of a kindly king named edgaar . "
9050,0,"the film shows the relationship of the couple in love mid hope , difficulties , and misencounters in a beautiful and violent metropolis . "
9051,0,"he throws a book and as soon as it lands it's back where he picked it up . "
9052,0,"before long , a large canada goose covered entirely with duct tape is attached to the possum van , and red and the boys set out on their pilgrimage to save the lodge . "
9053,1,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting . "
9054,1,"is office work really as alienating as 'bartleby' so effectively makes it ? "
9055,1,"one of the most splendid entertainments to emerge from the french film industry in years . "
9058,0,"adopting the name "" spider-man "" , peter first uses his newfound powers to make money , but after his uncle is murdered at the hands of a criminal peter failed to stop , he swears to use his powers to fight the evil that killed his uncle . "
9059,1,"secretary "" is owned by its costars , spader and gyllenhaal . maggie g . makes an amazing breakthrough in her first starring role and eats up the screen . "
9060,0,"fate deals young orphan matt murdock a strange hand when he is doused with hazardous waste . "
9061,0,"the country was at the start of a rapid process of industrialization and social change . "
9062,0,"hollywood comedian/actor pauly shore loses everything : his house , nobody in hollywood wants to represent him , he moves back home with his mom and is now parking cars at the comedy store . "
9064,1,"what we have here is an examination of fathers , sons and sibling rivalry - squared and sideways"
9066,1,"seagal ran out of movies years ago , and this is just the proof . "
9068,1,"an inexperienced director , mehta has much to learn . "
9069,0,"directed by rob bowman ( "" the x-files "" ) , "" reign of fire "" fuses a medieval past with a post-apocalyptic future in this exciting tale of adventure and survival . "
9071,0,"one horrible night , kimberly mathews , a random girl from the nearby town , wanders too close to willy's territory . "
9073,0,"she calls on a fairy godmother to grants her three wishes . "
9075,0,"he explains that her dream place can be everywhere , even within this rotten shack . "
9076,0,"he's fascinated by a candy machine , and asks his mother for money , but she refuses . "
9078,0,"the movie introduces us to frankie ( played by david eigenberg ) a would-be romeo who will put himself though great pains to find his juliet . "
9080,0,"despite the rise in tensions , things appear to be going well until one of the women is found dead in the hot tub . "
9081,0,"they're a conveyance true , but they can also become the unlikely place for a rendezvous . "
9082,1,"by embracing the original series' tacky elements and inserting just enough self-mockery to avoid smugness , the movie manages to fulfill basic expectations . "
9083,1,"director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth . "
9084,1,"a sparkling cosmopolitan comedy that plays fast and loose with sacred cows of family values . "
9085,0,"warren is the outrageous gay hairdresser , alex the shy assistant , steven - the smarmy client and gary , the photographer on the verge of a nervous breakdown . "
9086,0,"sensing that he has become but another mark for his mother to con , johnny flees with her money . "
9087,1,"trivial where it should be profound , and hyper-cliched where it should be sincere . "
9089,1,"thank goodness writer-director michael kalesniko found someone as verbally nimble as kenneth branagh to keep the whole enterprise afloat . he manages , but just barely . "
9090,0,"the result of an old cia mind-control experiment gone bad , felice quick is on the loose and headed for junior-high school teacher sam blacker . "
9091,0,"april's shower demands you to ask how far would you go for true love and if you have the strength to live in your truth . "
9092,0,"only a little later , johnathan's life is already in extreme danger as well as those of his friends and teammates . "
9093,0,"lydia , marco's girlfriend and a bullfighter by profession , has been gored and is in a coma . "
9094,0,"straight into the hands of a man they call the lord of the wolves . "
9097,1,"showtime's starry cast could be both an asset and a detriment . those who trek to the 'plex predisposed to like it probably will enjoy themselves . but ticket-buyers with great expectations will wind up as glum as mr . de niro . "
9100,0,"there is the mother and the father , who don't seem to have a normal marriage anymore , there's the daughter , lena , who has a disease and will soon leave the house for medical treatment in switzerland , and her husband harry , who has a mysterious past . "
9102,0,"having arrived at hole in the wall they meet a mysterious stranger and all hell breaks loose . . . "
9103,1,"the cast is uniformly excellent . . . but the film itself is merely mildly charming . "
9106,1,"sandra bullock , despite downplaying her good looks , carries a little too much ain't- she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff . "
9107,0,"and it seems that the only thing that he can't do , is alter a person's free will , so if he wants her back , he has to do it the hard way . "
9108,1,"cold and scattered , minority report commands interest almost solely as an exercise in gorgeous visuals . that's not vintage spielberg and that , finally , is minimally satisfying . "
9109,0,"his darkly comic trip--shared by a deviant cast of characters , including his terminally bored , part-time lover sookie , his godfater's trophy mistress rachel , and smack-dealing performance artists russel--veers from bizarre to tragic in igby's ultimately noble attempt to keep himself from "" going down . "" igby goes down is a personal tale about a 17 year old misfit boy who copes with his mother's cancer and his father's insanity by pursuing relationships with older women . "
9110,0,"while awaiting trial , zoe is confined to house arrest , where she alternates falling in love with her frequent visitor and parole officer , daly , and trying to prove her innocence to regain her life and freedom . "
9111,0,"he has been detained there as a result of planted incriminating evidence of unlawful investigation techniques . "
9112,0,"but everyone's plans don't go according to schedule . . . "
9113,1,"it uses the pain and violence of war as background material for color . "
9114,1,"critics need a good laugh , too , and this too-extreme-for-tv rendition of the notorious mtv show delivers the outrageous , sickening , sidesplitting goods in steaming , visceral heaps . "
9116,0,"he must do this in secret so that the parents and school personnel know nothing of his plan . "
9119,1,"there are some movies that hit you from the first scene and you know it's going to be a trip . igby goes down is one of those movies . "
9120,1,"while the ideas about techno-saturation are far from novel , they're presented with a wry dark humor . "
9121,1,"it's bright , pristine style and bold colors make it as much fun as reading an oversized picture book before bedtime . "
9122,0,"in the shadow of the casinos , is a world of backroom deals that can end a life over less money than the price of a bus ticket home . "
9123,0,"kok pin , boon hock and terry are classmates in "" em3 "" stream . "
9124,1,"a somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race . "
9125,1,"this mild-mannered farce , directed by one of its writers , john c . walsh , is corny in a way that bespeaks an expiration date passed a long time ago . "
9126,1,"the cast comes through even when the movie doesn't . "
9127,0,"it is a bitter story about a middle-aged man , who hates his life and other people , including himself . "
9128,1,"the graphic carnage and re-creation of war-torn croatia is uncomfortably timely , relevant , and sickeningly real . "
9129,0,"also , a conservative judge and the attorney general become suspicious of his early release and it's relation to the murdered prisoner . "
9130,0,"the world around him seemingly comes to a stop ; everything and everybody becomes frozen in time . "
9131,1,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . "
9132,0,"a young african american man , quickly closing in on the much sought after american dream , comes to terms with the fact that no amount of success can shield him from the ills that face our society . "
9134,1,"a very familiar tale , one that's been told by countless filmmakers about italian- , chinese- , irish- , latin- , indian- , russian- and other hyphenate american young men struggling to balance conflicting cultural messages . "
9135,1,"a 93-minute condensation of a 26-episode tv series , with all of the pitfalls of such you'd expect . "
9139,0,"the harrowing rescue of the young woman opens the door to a dark history hidden below the surface , revealing the true identity of the killer and answering the mystery of who killed jack's daughter . "
9140,1,"'christian bale's quinn [is] a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . '"
9142,0,"serious and conservative , jamie ( moore ) was as far from cool as she could possibly be , and didn't care . "
9143,0,"eddie is investigated and forced to exile himself from his family until the matter is dealt with . "
9144,0,"however after his son is witness to a killing he has done mike sullivan finds him self on the run trying to save the life of his son and at the same time looking for revenge on those who wronged him . "
9146,1,"enough is not a bad movie , just mediocre . the performances are so overstated , the effect comes off as self-parody . "
9150,0,"through a series of flashbacks , he is forced to face the fact that he has been unable to get her to quit smoking and probably never will . "
9151,0,"the film centres around three female supermodels who live and work together . "
9152,0,"tess and her daughter anna are always fighting and they think each other don't see how hard their life is . "
9153,0,"when a male friend commits suicide , he leaves all of his belongings to his friends . "
9158,1,"a film full of vivid characters , quiet beauty and gentle grace . "
9159,0,"sus problemas empiezan cuando bigardo , un presentador de televisi&#243 ; n con problemas de audiencia , decide convertirlo en un &#237 ; dolo de masas . "
9161,0,"isabel is a naive provincial lass who works as an indigenous fabric weaver while clara is the liberated city girl . "
9162,0,"special agent rachel anderson is charged with protecting a key witness , richard harper . "
9164,0,"the end of innocence has already begun and a new path , dark and hopeful , stands waiting like the ships beyond her window . "
9165,0,"the elders hope to return home quickly but their new friend has other plans . "
9167,0,"mary is an 18-year-old high school senior , and joe , her fianc&#233 ; , is 23 , working hard to get techweb established as an internet consulting firm . "
9168,1,"what was once original has been co-opted so frequently that it now seems pedestrian . "
9171,1,"seeing as the film lacks momentum and its position remains mostly undeterminable , the director's experiment is a successful one . "
9172,1,"the pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies . "
9176,0,"chomsky's voice may be unpopular , but his incisive arguments , based on decades of research and analysis , are heard and considered in this chronicle comprised of interview footage , and various talks he's given . "
9177,0,"spencer meets paula in a hairsalon where he is getting his hair cut . "
9178,0,"everyone is sick with start-up fever ; dreaming of the power and freedom of starting their own internet company . "
9179,0,"there are two distinct paths in life good vs . evil . "
9180,1,"guaranteed to move anyone who ever shook , rattled , or rolled . "
9184,1,"national lampoon's van wilder was better than we expected ; a 'not a total waste of money' kind of dateflick for those just hitting pre-collegiate years . "
9185,1,"together writer-director danny verete's three tales comprise a powerful and reasonably fulfilling gestalt . "
9187,0,"it can become even more complicated when the visit is a most unusual homestay with three single , american men with extremely diverse and . . . unique personalities . "
9188,0,"this journey awakens in ben an erotic passion that dares to destroy his tidy world as he pursues an illicit love affair , not with the administrator's daughter , but with his wife , dori . "
9189,0,"while being led away , some re-agent falls from his pocket where it is picked up by a young man that was camping nearby . "
9190,1,"the film has the courage of its convictions and excellent performances on its side . "
9191,0,"and most of the eyewitnesses have rather too conveniently died . "
9192,0,"the bounty hunter discovers that his quarry isn't the bad guy he'd been warned about , and the two team up in pursuit of riches stored in a mine in the amazon . "
9193,0,"after many years of sleeping in his coffin , the vampire lestat awakens only to find that the world has changed and he wants to be a part of it . "
9194,0,"chasm is a black comedy , set in a time when trading body parts has become commonplace and blinding light and torrential rain overpower the land . "
9195,0,"what about charlotte : can pally let his heart take the lead ? "
9197,0,"believing himself capable of understanding people from the other side of the track , michael fails to recognize that the ex-con is manipulating him and so sets off a catastrophic chain of events in the community . "
9199,0,"for revenge , ingrid murders barry with the deadly poison of her favourite flower : the white oleander . "
9200,0,"television made him famous , but his biggest hits happened off screen . "
9201,1,"scores by marshaling facts that speak for themselves . and they don't speak kindly . "
9202,1,"while peterson and her ageless alter ego keep an ironic detachment from the melodramatics , there's no irony in the end-title dedication to price -- it obviously comes straight from the heart . "
9203,0,"ted norwood summons all his resistance to finally quit his seemingly successful carreer , only to be outmaneuvered by a powerful executive who barely even notices that she's in a test of wills . "
9204,0,"however , tania , his wife , tries to push him away from his criminal life , with no success . "
9205,1,"you know that ten bucks you'd spend on a ticket ? just send it to cranky . we don't get paid enough to sit through crap like this . "
9206,0,"although they don't even exchange glances he tells his friend of a love at first sight relationship between himself and the beautiful veronique . "
9207,0,"obstacles pop up left and right , as the adventure gets wilder and wilder . "
9208,0,"in an ancient time , predating the pyramids , the evil king memnon is using the psychic powers of his sorceress cassandra to fortell his great victories . "
9210,0,"a spirit is haunting sanjana , while aditya is hiding a secret that could steer him from life to death . "
9212,1,"without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen . "
9213,0,"henk otte lives on disability with his wife and son outside of amsterdam . "
9216,1,"bluer than the atlantic and more biologically detailed than an autopsy , the movie . . . is , also , frequently hilarious . "
9218,0,"she can't get in there because te door is locked . "
9219,0,"in a generation of individuals , they struggle to choose love . "
9221,0,"the best laid plans of hung-over boys meet a florist with a cricket bat in this morning after adventure resulting in an unexpected outcome for all . "
9222,1,"sandler has played weirdos for zany comic effect , and it's interesting to finally see him play one in a relatively subdued romantic dramedy . "
9224,1,"one of the best cat-and-mouse movies to come along in a while , leo has great fun in the role . "
9225,0,"they share their drugs and bodies , and beg or steal whatever they have to in order to get by . "
9226,0,"within the drama , another of the principal persons is a corrupt cia agent sands who at that time , demands retribution from his worst enemy in order to carry out the drug lord's uprising against the government . "
9227,1,"this is one of jaglom's most accessible and genuinely enjoyable films . "
9228,1,"what's most memorable about circuit is that it's shot on digital video , whose tiny camera enables shafer to navigate spaces both large . . . and small . . . with considerable aplomb . "
9229,1,"smith profiles five extraordinary american homes , and because the owners seem fully aware of the uses and abuses of fame , it's a pleasure to enjoy their eccentricities . "
9231,1,"as a study of how the current corporate idiocy impacts one man's art , it's priceless . "
9233,0,"they're jewish , they're grandmothers , and they're lesbians . "
9234,1,"does an impressive job of relating the complicated history of the war and of filling in the background . "
9235,0,"but the reverie was broken when his family sent devdas to london for education . "
9236,0,"an eager young englishman is dispatched to sarawak to become part of the british colonial government , encounters some unorthodox local traditions , and finds himself faced with tough decisions of the heart involving the beautiful young selima , the unwitting object of his affections . "
9239,0,"in the ensuing chaos , inez discovers the thorny side of true love and that finding one's soul mate is never quite what you'd expect . "
9240,0,"is life a series of uncontrollable events that are laid out for us or is it truly what we make of it ? "
9241,1,"one of the very best movies ever made about the life of moviemaking . "
9242,1,"i can't imagine adaptation having much mainstream appeal , but , for those who look for something genuinely off-the-wall in a motion picture , this will unquestionably strike a nerve . "
9243,0,"the gender-skewed adventures begin when butch , a handsome , but naive baby butch , is compelled by the queen to seek out and bring back her purlined "" koilos "" the source of all pleasures and the key to order and harmony on her island . "
9244,1,"the threat implied in the title pokémon 4ever is terrifying – like locusts in a horde these things will keep coming . "
9245,1,"kids five and up will be delighted with the fast , funny , and even touching story . parents may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults . "
9246,0,"an ancient tablet found by famous british archaeologist professor hyde-white is believed to be a roadmap to the legendary lost temple of faramundi and its hidden treasures . "
9247,1,"writer/director walter hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable . "
9248,0,"in a reciprocal effort , celebi uses his power and transports itself and sam to the present , ash ketchum's time . "
9250,0,"young is a tribute to the nobility of those men under fire , their common acts of uncommon valor , and their loyalty to and love for one another . "
9253,0,"well , he wakes up on the night when the tooth fairy is supposed to come and get his last tooth and sees her . "
9254,1,"the perfect vehicle for berling and bouquet , and both are superb . "
9255,1,"too bad maggio couldn't come up with a better script . "
9256,0,"bruce soon learns that being god is very challenging . "
9257,0,"in this high-school coming of age romantic comedy and with 2 months of summer vacation ahead of them , fresh graduates kiki ( charlene choi ) and kammy ( gillian chung ) swear to look for their first boyfriends and bring them to show their schoolmates at the high school reunion . "
9258,0,"at the same time , scientist and businessman norman osborn , after exposure to an experimental nerve gas , develops an alternate personality himself ; the super-strong , psychotic green goblin ! "
9260,1,"it puts washington , as honest working man john q . archibald , on a pedestal , then keeps lifting the pedestal higher . "
9262,1,"best enjoyed as a work of fiction inspired by real-life events . those seeking a definitive account of eisenstein's life would do better elsewhere . "
9263,0,"and the detective isn't convinced that this will be the last . . . "
