"name","is_positive","text"
3712,0,"which is unfortunately , the other main story isn't any great shakes either ."
3714,0,"expecting to see a good movie , but this screwy discourse about transvestitism betrays a level of incompetence that i didn't know was possible ."
3715,0,"of course , as the formula goes , her revealing this information will destroy the system as we know it because heck , there are people in high places who will go down with this , because yes , this is the biggest conspiracy in the history of the world ( that is , america ) since watergate ."
3717,0,"she learns this when the same wise cop who told ann what to do , is about to ticket her and this time will remind the mother of the right thing to do ."
3719,1,"a real charmer of a movie , it's possible that the subject matter was too hip or trendy to attract any real audience ."
3720,1,"here's yet another cool crime movie that actually manages to bring something new into the mix ."
3721,1,", high +2 ( -4 to +4 ) 
- it is the last night of the planet and several different people are reacting each in their own way to the end ."
3722,1,"it left me somewhat confused , although the rest of the film is terrific ."
3725,0,"a private man of limited creativity finds himself burdened with creating stories of russian military progress just to keep his neighbors alive ."
3726,0,"however , after a month of oscar-caliber pictures , a movie like firestorm at least gives you some perspective on how good those movies really were ."
3727,0,"fans of the british tv films and mini-series like prime suspect or cracker would probably see a lot of similarities relentless series of movies ."
3729,1,"plot : jet li is a chinese cop asked to help some french policemen nab a bad guy ."
3730,0,"right from the beginning , the movie is dead-set on stacking its deck as thoroughly and unrepentantly as possible ."
3731,0,"i guess the film's title refers to this love scene since it's definitely a dead bang ."
3732,0,"again , a benign ( if trite ) plot device except for the fact that these new character traits require seagal to speak more than usual ."
3733,0,"ever since that film , the subject of humanity still stands as one big controversy ."
3734,0,"i was and i basically stopped giving a crap about anyone in the film when i realized that neither the writer or director was interested in presenting me with any kind of semblance of a story ."
3735,0,"billy crystal plays sam cayman , an agent who , at the beginning of the film , is in romania ."
3736,1,"sandy tries to rekindle their relationship , but danny's too cool a cat to fall for her wholesome appeal in front of his t-bird buddies ( including jeff conaway ) ."
3737,1,"some of the more outlandish comedy scenes even hark back to his "" early , funny "" films ."
3738,0,"although these disappointments dampened my enthusiasm for schumacher's potential , the publicity for his latest release , "" 8mm , "" raised new hope ."
3740,1,"superman 
is not over the top with colour and flash , and the film reflects this ."
3741,0,"along the way writer/director darren stein forgets to give the film a life of its own ."
3743,0,"and it's not just that it's disgusting or vile or whatever adjective you want to use to describe this film - it's that in a film where the entire feel it's going for isn't felt , it's also the sloppiest expensive movie of all time ."
3747,0,"species was already a ripoff of alien , but medak makes the cribbing much more blatant than the original's director , roger donaldson , did ."
3748,1,"there are flaws : more questions raised than answers , lack of character development , and no strong female characters ( save one ) ."
3749,1,"you begin to appreciate the food as not merely something you eat , not something you like , not something you enjoy , but rather something you experience ."
3752,1,"out of all of these moves , however , the one that is most similar to the latest incarnation , "" 10 things i hate about you , "" is this past january's mediocre , ho-hum "" she's all that ."
3753,1,"sure , it has your traditional share of jerks and outsiders ( ali larter's character is particularly annoying ) , but the shocks , from the beginning to the end , are extremely entertaining ."
3754,1,"well , it's an often effective device to use in storytelling -- though sometimes it can fall flat ."
3755,0,"there's an audience guaranteed for a film like this , although bad reviews and poor word-of-mouth will likely ensure that it won't be much of a success ."
3757,0,"the film begins with a slow motion scene of people in a third world country trying to evacuate their little town ."
3758,0,"a good 75% of the characters are introduced , kick somebody around a bit , then either die or are forgotten about ."
3759,1,"basil poledouris' soundtrack is thick and usually well-placed ( though it does get a bit heavy at times ) ."
3760,0,"to pull one of the actors in this film randomly out of a hat , paul reubens , who disappeared from acting to everyone's joy , returns here leaving very little to be impressed about ."
3761,0,"in both video games and action movies , the plot is just an excuse for the action sequences ."
3762,1,"in the typical lawyer movie there's one big case and the movie focuses on solving it , and somewhere along the line surprise witnesses and motives turn up before the good guy wins ( after lots of gripping courtroom drama ) ."
3763,0,"they are nothing more than potential recipients of over-active , raging hormones ."
3764,1,"still , amidst all its kafkaesque qualities and overall dispassionate mood , pi does occasionally display a sense of humour ."
3765,0,"( special note to x-philes : mith pilleggi , the actor who plays ad skinner in the x- files , could be seen in a small role of cannery lab foreman ) . 
"
3766,1,"this is especially true during the gruesome depiction of the second execution which was horribly botched ."
3767,0,"his = foray into armageddon just proves that he doesn't when to stop ."
3769,0,") , and a host of extras all assuming that the story and special effects were going to carry this film and therefore they didn't need to try too hard ."
3770,1,"but there's temptation awaiting both of them -- johnny's is in the form of an old friend ( dina meyer ) also in the infantry and still harboring a secret crush , while carmen attracts the eye of her flirtatious instructor ( patrick muldoon ) ."
3771,1,"woody harrelson has a brief , but memorable part as the overmedicated "" hero "" of the albanian conflict ."
3772,1,"however , due to the fact that hbo shows the movie every single day , i've had time to lean back , relax , and take in the film ."
3773,0,"in a classic woo action moment , ethan hunt struts past a fiery doorway glaring at the baddies within its frame like a pin-up boy angel of death ."
3775,1,"this father-and-son delight-- sverak also wrote the script , while his son , jan , directed-- won a golden globe for best foreign language film and , a couple days after i saw it , walked away an oscar ."
3776,0,"it's fun to admire the awfulness of a film like this , but that doesn't excuse the fact that it is , indeed , awful . 
"
3778,0,"the script written by andrew marlowe has a few witty lines , but again the movie is all style and no substance and by the ending finale climax i was ready to go home ."
3779,0,"preposterous religious action film ( produced by the trinity broadcasting network ) about a code hidden within the text of the bible that when deciphered will lead to the end of the world ( nice of those bible authors to put a doomsday code into the most read book ever eh ?"
3780,1,"his ailment leads to desperation and depression , which build to the point where he is forced to ask boone for an incredulously big favor ."
3781,0,"it is so full of self-parody and silly characters that you would almost believe you were watching a spoof ."
3782,0,"the addition of the baby raptors ( ah , i meant godzillas ) , are nothing but a direct rip off of 'jurassic park "" , but with none of that film's suspense or tension ."
3783,1,"the energy of the cast as a whole makes boiler room well paced and never boring ."
3784,1,"more interesting than reeves is fishburne , who's morpheus nearly runs the gamut of emotions , and convincingly so ."
3785,1,"expectation rating : a bit worse than expected ( mainly because i found the middle part to be a bit dull ) ."
3786,0,"with the exception of trent ( played by ron livingston as a bargain basement patrick bateman ) , the rest fade into each other-- a patchwork of fake breasts , defined abs , pearly white teeth , and creamy , flawless skin ."
3787,1,"using a non-linear approach to his narrative , egoyan shifts back and forward in time , connecting us with the inhabitants of the small british columbian town who have been severely affected by this tragedy ."
3789,1,"their parts were so limited , they'd be lucky at all to be on screen for more than 20 minutes ."
3790,1,"fortunately , van dien is the worst of the cast , despite how hard he tries to come off as a real character ."
3791,0,"well , this is the point where the movie strays from becoming a decent and original movie and simply becomes a predictable sci-fi thriller ."
3792,0,"it is liz's seventeenth birthday , and julie , courtney , and marcie concur that they will play a seemingly innocent prank on her , but the prank results in the death of liz ."
3794,1,"in the ring , he is a terror , not just beating his opponents , but destroying them ."
3796,0,"they only thing that kept me awake during the movie was the loud bangs of the drums and strums of the guitar ."
3798,0,"the great scenes that will sweep audiences away are not the scenes that fit in the plot , but rather the recitals of shakespearean lines by actors playing actors ."
3799,1,"surprisingly , the farrelly brothers have walked that very tight line of making a touching romantic comedy on the side , and filling the details with five or six outrageous howlers ."
3801,1,"the two men were sent to the apartment to recover a mysterious briefcase for their boss , marsellus wallace ."
3802,1,"therefore , they need to find another contestant whom would be a worthy role model and the people will look up to and cheer to win ."
3803,0,"if they're not going to give us , the audience , just a little credit and put something together with half a brain , why should i waste my time and mental energy criticising it ?"
3805,1,"and like his other miserable friends , pop music is where he inevitably goes for comfort ."
3806,1,"this is because few moviegoers will care a whole lot about some guy in a leisure suit or terry cloth shirt sitting at a folding card table with a stogie in his mouth ."
3807,0,"talon vows to help , and , after a series of minor escapades , eventually ends up rescuing alana's brother ( and several other prisoners ) , only to be captured himself ( in other words , put on a cross to be crucified !"
3808,0,"six years later , karen is out on parole and looking to stay straight ."
3810,1,"that's what we find out when young mulan ( voice of ming- na wen ) screws up her appointment with the matchmaker by letting a rogue cricket splash coffee all over her ."
3811,0,"it just has a big pile of circuits and wires and expects the audience to fear this ridiculous looking contraption ."
3812,1,"last question ; is it , as some suggest , one of the best films of all-time ?"
3813,1,"synopsis : shrek ( myers ) is an ogre living in contented solitude deep in the heart of a forest , until his home is invaded by fairy tale creatures fleeing the rule of the evil lord farquaad ( john lithgow ) ."
3814,1,"the camera is almost always looking over the shoulder of our heroes so we feel as if we are right there with them when they open a door or climb a hill ."
3815,0,"next time your spiritual adversary reminds you of your past , take great pleasure in reminding him of his future ."
3816,1,"nosferatu the vampyre ( germany 1979 ) 
a film review by mike watson copyright 1999 mike watson 
this extraordinary re-telling of bram stoker's "" dracula "" by german filmmaker werner herzog deserves the most prominent of places in cinematic vampire lore ."
3817,0,""" 
obviously the producers at columbia tristar did not think that we suffered enough from the first installment , and so to finish us utterly , they have now released "" urban legends : final cut "" ."
3818,1,"one day at her house metatron ( the voice of god ) appears at her house much to her surprise and tells her that she must stop two fallen angels ( matt damon and ben affleck ) from getting back into heaven by ways of a church ."
3820,0,"the mercenaries even run into a lone , surviving passenger ( femke jannsen ) who looks amazingly like sandra bullock ."
3823,1,"it would be worth seeing the movie for bates' wild performance alone ."
3824,0,"these women arrive at jimmie's location and immediately start bullying him about what he's looking for in a woman ."
3825,1,"if the reply is julia roberts you probably assume it was something wispy and light , a sylvester stallone movie and you picture a bloodbath with few words and much involuntary bicep flexing , and a woody allen movie means hyper articulate white people ( usually of the jewish faith ) fretting about in some upper east side palace ."
3826,0,"at first the movie seems to be an attempt to string along scenes with the sole purpose of out-doing the previous in how "" cute "" it can be ."
3830,1,"it's the year 2065 , and humans are prisoners in caged cities of their own making that guard them from an outside world now overrun with deadly alien "" phantoms ."
3832,0,"heck , i can do it in one sentence : giant lizard attacks a giant city and a bunch of nobodies stop it ."
3833,1,"cameron actually built a scale model of the titanic in a water tank , but only had room for 90% , and therefore had to computer-generate the remaining 40 feet ."
3834,1,"there is much to interest a viewer in "" the hurricane , "" but it seems that every time the film gets a chance to take the most clich ?"
3835,1,"and when her husband does call , margaret is careful not to tell him about anything disturbing that is going on with the family ."
3836,0,"the plot borrows heavily from the well-received kevin costner movie of last year , robin hood : prince of thieves ."
3838,1,"when true crime opts for a high-speed chase to the governer's house at the finale , the quality of film-making takes an abrupt nosedive ."
3839,1,"the deception fools everyone but the audience , who thinks she might be able to pass for a 12-year-old boy , at best ."
3840,1,"alas , movies these days generally have no such ambition to pull the audience's strings in ways which might make the uncomfortable ."
3842,0,"unfortunately it will take away from fifth element but alas what can we do ."
3843,1,"forgotten more easily is the fact that each soldier , no matter what his rank or importance , is a real flesh-and-blood person and not just a number ."
3844,1,"for those of you not familiar with the premise , dr clayton forrester ( beaulieu ) wishes to take over the world by finding the worst film ever made and unleashing it upon an unsuspecting public ."
3845,1,"the supporting characters are almost all sketchily written and less-than-gratifying , and the screenplay is no award winner ."
3846,1,""" you caress the noodles with the chopsticks , "" he says , "" then put the roast pork on the side of the bowl and apologize to it by saying , 'see you soon ."
3847,1,"osment is phenomenal , a true professional who resists mugging for the camera like some child stars with too much experience in television commercials do ."
3848,1,"still , "" good will hunting "" takes its premise a lot farther than i thought it would , and is definitely one of the better personal dramas i have seen in the last few years , and as of right now it stands as one of the top five on my list of '97 films . 
"
3849,0,"they're so desperate for another movie , they ran out of ideas and used a monkey !"
3850,1,"sid james plays the head of a gang of crooks intent on stealing contraceptive pills from the local maternity hospital and selling them off to make a profit , kenneth williams is sir bernard cutting , head of the hospital but also a hypochondriac , hattie jacques re-takes her role as matron , and charles hawtrey is the psychiatrist dr ."
3851,1,"following his sudden death in an automobile accident , louisa's life is thrown into turmoil ."
3853,0,"the psychlos are probably supposed to be some kind of satire of corporate america , but ceos generally don't laugh maniacally after denying pay raises to their employees ."
3854,1,"meanwhile , the authorities' target is ordell , and they want jackie to help them by arranging a sting to the tune of a half-million dollars ."
3857,1,"she has the kind of exquisite classical beauty that would be treasured in a courtesan ; her character is intelligent , witty , and both sensual and vulnerable , all of which mccormack easily transmits with a single flash of her eyes ."
3858,1,"truman is an inspiration to his audience because he grew up to be , well , so darn nice ; like a sibling ( or , perhaps more appropriately , a caged animal in an interactive zoo ) , they want to see him succeed ."
3859,0,"adjani is more than satisfactory as the timid beaten spouse driven to desperation ."
3860,0,"the consistently repetitive discussion of territory during these moments involuntarily provokes yawning ."
3861,1,"in the thin red line , the japanese present the moral quandary of war in the first place ."
3863,0,"through creative script writing , you can make a sequel out of just about any movie , but the final scene in this one doesn't just leave the door open , it opens into a hallway leading directly into a room where godzilla ii is waiting patiently ."
3864,1,"at the movie's opening , a group of known criminals are brought in for a police lineup , including mcmanus ( stephen baldwin ) , keaton ( gabriel byrne ) , fenster ( benicio del toro ) , buckney ( kevin pollack ) and verbal ( kevin spacey , winner of the best supporting actor academy award{symbol 153 \ f "" times new roman "" \ s 10 \ h} for his performance in the movie ) ."
3865,1,"nicholson plays melvin udall , probably the most horrible person ever on the screen ."
3866,1,"her meekness is both her strongest and weakest characteristic - it defines who she is , but doesn't give her much emotional self-defense ."
3867,0,"the disconcerting trend begun in this summer's cutesy , largely laugh-free _doctor_dolittle_ continues with this earnest-to-a-fault dramedy ."
3869,0,"the movie forgoes that aspect of his character , and hammer comes off not only as amoral in society's terms , but in any terms , especially his own ."
3870,0,"too much time is spent with the boring shane , and too little is spent on the club floor , where all the action took place ."
3872,1,"it contains parts of bringing up baby , any hepburn/tracy film , part of the plot of war games , cary grant and rosalind russell in his girl friday , elevator shaft action , train action , and murder ."
3873,1,"i loved all the comedy in the film , especially a scene where damon proves a schmuck out of a college student who is quoting a historian to impress some chicks , his various attempts at therapy , and of course , my favorite scene in the entire film , the one where he delivers a long , exstensive rant to some nsa agents about the downside of working for them ."
3876,0,"this time , he's after fugitive mark sheridan ( snipes ) who the police think killed two fbi agents , but of course he's been set up , and when the police plane escort he ( and gerard ) are riding crashes , he makes a run for it , gerard not so hot on his tail ."
3877,0,"they are also mercenaries that have tough-looking haircuts , talk with accents , and try to show how macho they are ."
3882,0,"to make matter worse this print was poorly subtitled into english from french ."
3883,0,"the script makes it clear that we're supposed to believe that his character is flawed , but still a good guy ."
3885,1,"but it's worth being reminded that drab interiors and a couple of working-class characters don't make for a guarantee of 'authenticity' , let alone a good film ."
3886,1,"the pacing of the film tends to be numbingly slow , which tends to undermine any suspense which might be built up ."
3888,0,"but unlike him she has come to accept the skewed view of the community ."
3890,0,"manhattan , an island approximately the size of san francisco holds three million people ."
3891,1,"production values are first rate on what must be a small , by us standards , budget ."
3893,1,"the audio tracks were remixed and reprocessed , with reworked sound effects by effects maven ben burtt , into glorious , booming , theater-shaking full-thx dolby digital stereo ."
3895,0,"they evince little chemistry , with rock constantly in over the top rant mode , acting more like an angry comic than any thing resembling a hit man ( an occupation that's represented far too frequently in movies nowadays ) ."
3896,0,"the locals all let the illegal activities go on undisturbed : the police sergeant ( campbell ) pretends not to notice what the bright lights in grace's greenhouse is for , the friendly vicar ( phillips ) counsels about the wisdom of not taking action over something that you can't control , and the doctor ( clunes ) enjoys smoking the weed for recreation ."
3897,0,"i was pleasantly surprised how sharp the comedy was , with very funny scenes occurring on a movie set in romania where talent agent sammy ( billy crystal ) is visiting a client and in the monastery where sammy ends up after being mysteriously saved when he accidentally plunges his car into a stream ."
3898,1,"this method is highly effective , as we see the characters changing from year to year , slowly growing apart ."
3899,0,"michael lehmann's action-comedy was quick to win the title `biggest box office flop of all time' , or close thereof ."
3900,0,"i wish they had been given more screen time , but unfortunately , they are only relegated to the final half-hour ."
3901,1,"in one of the movie's most effective sequences , metallic doors suddenly slam open to release a cloud of buzzing bees ."
3902,0,"soon they have company in the person of serafine ( julie delpy ) , who has decided to end it all ."
3903,1,"the movie is about a group of kids who sneak into a canadian r-rated movie and learn some naughty words ."
3904,0,"matthew lillard , featured prominently in said sequence , is cast as prinze's hotshot partner , and though the two are fine young actors - recently paired in the hit "" she's all that "" - they're fighting more than otherworldly evil here ."
3906,1,"chris blackwell , founder of palm pictures , was also involved in the production of another jamaican box-office smash in 1981 entitled countryman , so i'd say he has a pretty good track record ."
3907,0,"but , still curious , i asked around my school and from the one or two people who had seen it , the reactions were far from positive ."
3909,0,"i loved the first ace ventura , as well as the mask and dumb and dumber--and even in batman forever ( which was a pretty awful movie ) , carrey was one of the few people to come off looking reasonably good ."
3910,1,"in case you've been asleep for the last few months , the plot centres on truman burbank ( carrey ) who leads an seemingly idyllic life in the beautiful town of seahaven ."
3911,1,"what parker and longbaugh do not realize is that robin is carrying a baby for the chidduck family , whose patriarch is a feared crime boss ."
3912,1,"i suppose all that would be cleared up if i really had rewound the movie and watched it again instead of changing the channel and wondering in disbelief what the hell kris kross was doing on mtv ."
3913,1,""" 
he's told ) and filled with bitterness , courts anney and eventually wins her , despite warnings of a violent temper ."
3914,1,"but what this film does have that the others don't is repercussions in the end ."
3917,1,"there are other episodes as well : the love of anna's life , marianna's soul mate , and a look at the reasons why constance entered into an affair with her friend's husband ."
3918,0,"i shielded my eyes watching this more than i have watching any horror movie ."
3920,0,"the first 30 minutes , which have almost nothing to do with the main story line , feature chris isaak and kiefer sutherland as fbi agents investigating a murder in portland , oregon ."
3921,1,"but it's what happens to the unexpecting characters left behind in the romantic wake after john and sara find happiness this is the most unsettling part of the picture . 
"
3922,0,"dano is quiet and at first glance seems so withdrawn as to be transparent ."
3924,1,"nobody came to his rescue when he was being teased , but they all point their fingers when he fights back ."
3925,0,"jane "" ) opts to play sam loomis as a cowboy/hick , which would have been nice if he had gone past that starting point ."
3926,0,"( in addition , the film takes a bite into race-related issues , and never develops them at all ."
3927,1,"his character , rob ( whose sort of like an older , more bitter lloyd from say anything ) is funny and tragic without being pathetic , and that cusack can do all this , and still not imprint himself onto the minds of most audiences , is something of an achievement . 
"
3928,0,"d'artagnan ( justin chambers ) is the vengeful son of a slain musketeer ."
3930,1,"but despite the need for a richer dialogue and stronger character interaction , the film is still very engaging ."
3931,1,"great performances by clooney and wahlberg but the brilliance have to lie in the conception of this film ; the screenwriter and the director ."
3932,1,"i don't know whether to say a star is born or a star is re-born , but i do know that lapaglia's over-the-top performance should not be missed ."
3934,1,"you're always on his side , and you desperately want to see all of his goals come to fruitition ."
3935,1,"the point of it all , i think , is to represent a girl's rites-of-passage on an unconscious , primordial level ."
3937,1,"while the blatantly child-friendly elements at times seem incongruous with the remainder of the film , they're not dissuasive and remain fairly enjoyable ."
3938,1,"the original , though not gritty , was far more stylized and just as suitable for adult audiences as it was for young audiences ."
3939,1,""" ) 
this also helps to blur the fact that the actual locations are far removed from the persian gulf facade ."
3940,1,"veteran character actor jim broadbent is suitably larger than life as ringmaster zidler ?"
3941,0,"diane lane , who co-stars as reeves' obligatory love interest , remains a glowing screen presence ( see my dog skip for better proof ) ."
3942,1,"there's more than a tinge of poignancy to it as well , simply because you know it's not going to be a happy ending ."
3945,0,"here's my proposed title for number 10 : data star data trek : data data data data data ."
3946,1,"stiles seems a bit stilted , but occasionally also rises to the occasion , moving from adoration to confusion to fear of her young knight ."
3948,0,"meanwhile , back in live action land , bill murray is reduced to nothing more than a walking gross-out joke ."
3949,1,"for a movie about disco-era excess , "" 54 "" comes up surprisingly short on the sleazy happenings at the titular late 1970s and early 1980s manhattan dance club ."
3950,0,"koontz is a hack writer producing way too many thrillers for his own good , but he is still my favorite hack writer ."
3951,0,"few viewers questioned this serious plot hole , however , and the film has become well respected in cinema history ."
3953,1,"stuff like this would be terrible in any other movie , but tarantino and rodriguez know exactly what to do to entertain people , even if there's absolutely no message or meaning to from dusk till dawn ."
3955,0,"i'm sure the first weekend or two will be huge , but once word gets out people will stop going ."
3956,1,"cameron diaz stands 5 "" 9 , started working as a model at the early age of 16 , and loves cats ."
3958,0,") 
every saturday , the best players pair off for a game , and the whole town comes to watch ."
3959,1,"walking through the city , with "" everybody's talkin' "" playing in the background ( oh , and his prided techno transistor radio in hand ) , he spots rico in a cafe ."
3960,0,"it's movies like this that make ya sit back and ask the unanswerable question , "" what the hell were they thinking ?"
3961,0,"it is quite slow-paced , with only a bit of action near the end , and the final duel between endo and the terrorist is quite anticlimactic ."
3963,1,"take , for example , the food in judgement city : it's always the most delicious you've ever tasted ."
3964,0,"and indeed they do ( after a hideously prolonged sequence where pitt looks over his shoulder at the retreating forlani and forlani looks over her shoulder at the retreating pitt ) , because pitt walks into the road without looking and suddenly gets squished ."
3965,0,"everyone knows that old rule , 'never work with children and animals ."
3966,1,"what the group of participants doesn't know is that cleese's donald sinclair ( "" i can do anything i want - i'm eccentric !"
3967,1,"ewan mcgregor is extremely likable as christian , emphasizing the sincerity of the love-struck poet ."
3968,1,"even though the movie is nearly 50 years old and there's a not drop of blood to be seen ."
3969,0,"5/10 ) , 
the manchurian candidate ) portrays the character of general sonnenberg in this film ."
3971,1,"hoggett's love for babe , which grew ever so gently , is what gave that film its charming and endearing quality ."
3974,0,"i'm not a big fan of david spade , and i didn't like tommy boy , but at least he and farley worked well together ."
3975,0,"lawrence plays fbi agent malcolm turner , an undercover expert on a stakeout assignment with his partner john ( paul giamatti ) ."
3976,1,""" 
another scene shows us how , with modern editing equipment , an actress running across a sound stage with a bag of potato chips can be turned into a frightened young girl and her kitten fleeing a terrorist attack on her village ."
3977,1,"it seems like a simple matter of self- defense -- the guy threatened spacey , shot at him , missed , then spacey took him out -- but being a movie , there's much more to it than that , and cusack decides to stay in town and write a book about the murder , a book which will eventually become a movie he will star in ."
3978,0,"thrilling prospects , to be sure , but actually , ghostface is at the weary residence , waiting for cotton's girlfriend ( kelly rutheford ) to finishing showering ."
3979,0,"jakob's character arc may be about his willingness to act for the benefit of others , but there are plenty of others without poor little lina ."
3981,0,"post-chasing amy , a slew of love-triangle movies : this month we have kissing a fool , co-starring amy's own lee , and april brings us the object of my affection , which may as well be titled chasing allan , for it is the story of a woman who falls in love with her gay roommate ."
3982,1,"but whereas wag showed us how much affect a few people can have on the media , primary colors is much more concerned with fleshing out it's characters , letting us understand what they want and why , and making us truly appreciate the humanity and rectitude that they graciously represent ."
3983,0,"long flees but now the monstrous , winged creeper ( jonathan breck ) is after both of them !"
3986,1,"it's usually much scarier when stuff is left to our imagination or implied in movies as such ."
3987,1,"hedaya was superb in "" clueless , "" same for david paymer in "" get shorty , "" harris yulin in "" ghostbusters "" and liev schreiber in "" the daytrippers ."
3988,0,"the = stock-aitken-waterman of hollywood movies have projected their art-form = into ridiculity , beyond the plane believability , where people still = accept even if they didn't believe ."
3989,1,"the girls readily accept him , and there is no big-to-do made about their openly sexual relationship , but the girls really don't know what to make of the relationship ."
3990,0,"quality dubs of this version from the out-of-print japanese laserdisc release are available from various dealers on the world wide web ."
3992,0,"i guess they weren't worried about any federal agents lingering around after the funeral ."
3993,1,"the nicest touch are the plethora of subtle hints for truman to _not_ leave the island ."
3997,1,"he also has the doctor convince smart and sexy nurse amanda ( elizabeth barondes ) to move in with johnson as his private nurse so as to give him the blood transfusions which he constantly requires ."
3998,1,"eventually it'll probably become cliche , but right now we've got a winner ."
4000,1,"since the film isn't doing very well , they could mean we have no possibility of another sequel , which i want to see ."
4001,0,"i found myself rather bored with this film , which will disappoint both sci-fi/horror fans and fans of henstridge and lambert ."
4002,0,"taken together , they form a mosaic picture of miami beachwalkers and bistro diners ."
4004,0,"now , "" the 13th warrior "" presents a tribe of flesh eating men who believe that they are bears ."
4005,1,"immediately , the film finds its tone and the audience settles in for an enjoyable time ."
4006,1,"he encourages will and tries to give him structure , knowing that , with a little discipline , he could be bigger than einstein ."
4007,1,""" ) , and though it essentially boils down to one mishap after another , they're all quite engaging ."
4008,0,"rubell has been written just as depthless as the rest of the characters , but myers is good enough to inject subtleties that help round out the performance ."
4009,1,"i'm not sure how much of his performance as reed was scripted and how much was done on the spot , but he plays the quintessential second banana character to a tee ."
4010,0,"one man , johnny goodboy ( i know , i know ) tyler ( barry pepper ) , ventures to the outworld and is captured by the psychlos ."
4011,0,"that is enough action to last us a while and we could , director john carpenter would let us , get to a story line ."
4012,1,"i still think that it doesn't deserve being the number 13 in the american film institute's list of the 100 greatest american movies ."
4013,1,"he stars as a new york detective that has his whole world fall apart in one night ."
4014,1,"realizing what he has done , frankenstein tried to undo his work , but it was to late ."
4016,1,"it's only fitting that the dvd , with its wealth of interesting and relevant features , would also be ambitious and successful . 
"
4017,1,"the story starts out with tarzan's parents surviving a shipwreck and finding a home on an island where apes live in peace ."
4018,0,"barrymore is the "" dangerous one , "" mean and tough and about as believable as katie holmes in the role ."
4019,1,"nazis and slave traders : both treat groups of others as less than human ."
4021,0,"there's even a creepy sex scene : the lovely dina meyer makes out , nude , with the sickening van dien while half her face is covered by her opaque sweater , just the way he seems to like it ."
4023,0,"the movie's amazingly bereft of ideas , come to think of it , with a couple of bright exceptions ."
4024,1,"gershon plays cristal as a cross between ava gardner and raquel welch ; a fading talent made bitter by self-awareness ."
4025,1,"he decides to take action when a united nations' delegation descends upon the area to declare yugoslavia the fourteenth most dangerous place on earth ."
4026,0,"for each nifty trick tsui pulls off , such as a recurring visual theme that has the camera literally going through the circuitry of electronic devices , there are others that are completely superfluous ."
4028,0,"shane's dream is to meet soap star julie black ( neve campbell ) , a fellow garden stater ."
4029,0,"and we never get more than a superficial clue as to why gere has had this flash of insight ."
4030,0,"there's a certain visceral thrill inherent in watching the giant lizard rip his way through manhattan , but it wears off quickly ."
4031,0,"but then suddenly affleck starts growling and swearing alongside them like the class clown imitating a tarantino gangster ."
4032,1,"evil has always wanted a son that is evil just like him , and now he has one ."
4033,1,"so far , the trip is idyllic when , abruptly , your car malfunctions and you are stranded in the middle of nowhere ."
4036,1,"all it takes is potential violence to make the audience bite their nails ."
4037,0,"it usually results in a bad movie , and that's what "" supernova "" is . 
"
4038,0,"which is to say that it's happy and the guy you root for beats impossible odds to win his prize ."
4039,1,"we are introduced to detective alex cross ( morgan freeman ) , a forensic psychologist , and immediately we are given the cliched scene establishing him as the hero ."
4040,0,"this , like the instance i mentioned in the first paragraph of this review , is a horrid insult to our intelligence ."
4041,0,"he's mocked by a photo of his younger self on a rolling stone cover in the same scene ."
4042,1,"once he is fired from his job , ben decides to burn all his belongings , collect all his cash and relocate to las vegas to slowly drink himself to death ."
4043,1,"in summary , this movie is solely about the character growth of two characters who almost develop a relationship ."
4044,0,"the awkward use of an occasional disco tune momentarily reminds us its the 70's , but not with the consistent and blindingly tacky style ?"
4045,0,"but her character has a basic conflict between a basic decency and her love for her husband and the script should have given her more to do with that ."
4046,1,"my biggest problem with the film is that rebecca pidgeon's acting at times seems very poor ."
4047,0,"michael york plays a millionaire diplomat who breaks the code and sets out to become god on earth and fulfill the doomsday prophecies , while casper van dien ( terribly miscast and giving an awful performance as a result ) plays the atheist motivational speaker who must stop him ."
4048,0,") 
max , chicago's biggest playboy , decides to get married after a whirlwind love affair with sam , short for samantha ."
4049,0,"over 40 years ago , a japanese production company called toho introduced the land of the rising sun to gojira , a reptilian creature of immense proportions created by mankind's nuclear testing ."
4050,1,"greenwood does not play act at being a caricature of jfk , foregoing the typical kennedy boston accent ."
4051,0,"in home alone 3 , there are four of them ( olek krupa , david thornton , lenny von dohlen , and rya kihlstedt ) , but all that means is an opportunity for twice as many pratfalls ."
4052,0,"carpenter manages to give us a powerful opening scene , showing a mining train rushing through the martian night to the sound of music with a heavy beat ."
4054,0,"there are plenty of details both scientific and of continuity to pick at , but to do so would be to ignore generations' major flaws ."
4055,1,"the story is a no-brainer -- ford stars as gruff but loveable island aviator quinn harris , while heche is career-minded but loveable new york magazine editor robin monroe ."
4057,1,"the film's raison d'etre are the scenes of crimes against mankind -- the most famous monuments of the world crumble under the alien assault , easter island is turned into a bowling alley , and the nasty little buggers perform hideous medical experiments on captured humans ."
4059,0,"found in the teenage genre , strip it completely of perception , intelligence and wit - and turn it into one of the most nauseating cinematic experiences i have ever been subjected to ."
4060,0,"until then , we'll be left with emotionally hollow product like "" the replacement killer "" and , currently "" romeo must die "" . 
"
4062,1,"through voice-over ( narration done by laura dern ) , we find that she nearly didn't survive birth , as her single mother anney , played by jennifer jason leigh , was thrown through the windshield during an automobile accident ."
4064,1,"malick has several characters relating their thoughts , giving the viewer a greater perspective of the issues at stake ."
